year,season_id,date,home_team,home_team_id,home_team_score,home_team_conference,home_team_conference_id,home_team_slug,home_team_division,away_team,away_team_id,away_team_score,away_team_conference,away_team_conference_id,away_team_slug,away_team_division,neutral_site,innings,slug,game_info_url,contest_id
2024,16580,3/15/2024,Richmond,575,8,Atlantic 10,820,/team/575/16580,1,Cornell,167,4,Ivy League,865,/team/167/16580,1,NA,NA,/contests/4530859/box_score,https://stats.ncaa.org/contests/4530859/box_score,4530859
2024,16580,3/16/2024,Richmond,575,3,Atlantic 10,820,/team/575/16580,1,Cornell,167,9,Ivy League,865,/team/167/16580,1,NA,NA,/contests/4531165/box_score,https://stats.ncaa.org/contests/4531165/box_score,4531165
2024,16580,3/17/2024,Richmond,575,8,Atlantic 10,820,/team/575/16580,1,Cornell,167,4,Ivy League,865,/team/167/16580,1,NA,NA,/contests/4531583/box_score,https://stats.ncaa.org/contests/4531583/box_score,4531583
2024,16580,3/22/2024,Princeton,554,4,Ivy League,865,/team/554/16580,1,Cornell,167,3,Ivy League,865,/team/167/16580,1,NA,10,/contests/5254855/box_score,https://stats.ncaa.org/contests/5254855/box_score,5254855
2024,16580,3/22/2024,Princeton,554,4,Ivy League,865,/team/554/16580,1,Cornell,167,3,Ivy League,865,/team/167/16580,1,NA,NA,/contests/5254955/box_score,https://stats.ncaa.org/contests/5254955/box_score,5254955
2024,16580,3/24/2024,Princeton,554,2,Ivy League,865,/team/554/16580,1,Cornell,167,15,Ivy League,865,/team/167/16580,1,NA,NA,/contests/4533065/box_score,https://stats.ncaa.org/contests/4533065/box_score,4533065
2024,16580,3/30/2024,Cornell,167,7,Ivy League,865,/team/167/16580,1,Dartmouth,172,5,Ivy League,865,/team/172/16580,1,NA,NA,/contests/4534277/box_score,https://stats.ncaa.org/contests/4534277/box_score,4534277
2024,16580,3/30/2024,Cornell,167,17,Ivy League,865,/team/167/16580,1,Dartmouth,172,2,Ivy League,865,/team/172/16580,1,NA,NA,/contests/4542900/box_score,https://stats.ncaa.org/contests/4542900/box_score,4542900
2024,16580,3/31/2024,Cornell,167,11,Ivy League,865,/team/167/16580,1,Dartmouth,172,4,Ivy League,865,/team/172/16580,1,NA,NA,/contests/4534581/box_score,https://stats.ncaa.org/contests/4534581/box_score,4534581
2024,16580,4/6/2024,Cornell,167,NA,Ivy League,865,/team/167/16580,1,Harvard,275,NA,Ivy League,865,/team/275/16580,1,NA,NA,NA,NA,NA
2024,16580,4/6/2024,Cornell,167,NA,Ivy League,865,/team/167/16580,1,Harvard,275,NA,Ivy League,865,/team/275/16580,1,NA,NA,NA,NA,NA
2024,16580,4/7/2024,Cornell,167,NA,Ivy League,865,/team/167/16580,1,Harvard,275,NA,Ivy League,865,/team/275/16580,1,NA,NA,NA,NA,NA
2024,16580,4/13/2024,Penn,540,NA,Ivy League,865,/team/540/16580,1,Cornell,167,NA,Ivy League,865,/team/167/16580,1,NA,NA,NA,NA,NA
2024,16580,4/13/2024,Penn,540,NA,Ivy League,865,/team/540/16580,1,Cornell,167,NA,Ivy League,865,/team/167/16580,1,NA,NA,NA,NA,NA
2024,16580,4/14/2024,Penn,540,NA,Ivy League,865,/team/540/16580,1,Cornell,167,NA,Ivy League,865,/team/167/16580,1,NA,NA,NA,NA,NA
2024,16580,4/16/2024,Binghamton,62,NA,America East,845,/team/62/16580,1,Cornell,167,NA,Ivy League,865,/team/167/16580,1,NA,NA,NA,NA,NA
2024,16580,4/20/2024,Cornell,167,NA,Ivy League,865,/team/167/16580,1,Yale,813,NA,Ivy League,865,/team/813/16580,1,NA,NA,NA,NA,NA
2024,16580,4/20/2024,Cornell,167,NA,Ivy League,865,/team/167/16580,1,Yale,813,NA,Ivy League,865,/team/813/16580,1,NA,NA,NA,NA,NA
2024,16580,4/21/2024,Cornell,167,NA,Ivy League,865,/team/167/16580,1,Yale,813,NA,Ivy League,865,/team/813/16580,1,NA,NA,NA,NA,NA
2024,16580,4/27/2024,Cornell,167,NA,Ivy League,865,/team/167/16580,1,Columbia,158,NA,Ivy League,865,/team/158/16580,1,NA,NA,NA,NA,NA
2024,16580,4/27/2024,Cornell,167,NA,Ivy League,865,/team/167/16580,1,Columbia,158,NA,Ivy League,865,/team/158/16580,1,NA,NA,NA,NA,NA
2024,16580,4/28/2024,Cornell,167,NA,Ivy League,865,/team/167/16580,1,Columbia,158,NA,Ivy League,865,/team/158/16580,1,NA,NA,NA,NA,NA
2024,16580,4/30/2024,Binghamton,62,NA,America East,845,/team/62/16580,1,Cornell,167,NA,Ivy League,865,/team/167/16580,1,NA,NA,NA,NA,NA
2024,16580,5/4/2024,Brown,80,NA,Ivy League,865,/team/80/16580,1,Cornell,167,NA,Ivy League,865,/team/167/16580,1,NA,NA,NA,NA,NA
2024,16580,5/4/2024,Brown,80,NA,Ivy League,865,/team/80/16580,1,Cornell,167,NA,Ivy League,865,/team/167/16580,1,NA,NA,NA,NA,NA
2024,16580,5/5/2024,Brown,80,NA,Ivy League,865,/team/80/16580,1,Cornell,167,NA,Ivy League,865,/team/167/16580,1,NA,NA,NA,NA,NA
